,id,imdb_id,primaryTitle,originalTitle,titleType,startYear,isAdult,runtimeMinutes,genres,averageRating,numVotes,directors,writers,actors
954,1219642,tt0039545,Lady in the Lake,Lady in the Lake,movie,1946,0.0,105,"Crime,Drama,Film-Noir",6.5,6796.0,Robert Montgomery,"Steve Fisher, Raymond Chandler","Robert Montgomery, Audrey Totter, Lloyd Nolan, Tom Tully, Leon Ames, Jayne Meadows, Dick Simmons, Morris Ankrum, Lila Leeds, William Roberts"
955,1204074,tt0063186,Kill!,Kiru,movie,1968,0.0,115,"Action,Comedy,Drama",7.4,3357.0,Kihachi Okamoto,"Kihachi Okamoto, Akira Murao, Shûgorô Yamamoto","Tatsuya Nakadai, Etsushi Takahashi, Yuriko Hoshi, Tadao Nakamaru, Akira Kubo, Shigeru Kôyama, Eijirô Tôno, Shin Kishida, Atsuo Nakamura, Nami Tamura"
956,1125792,tt0043511,Europe '51,Europa '51,movie,1952,0.0,118,Drama,7.4,5240.0,Roberto Rossellini,"Roberto Rossellini, Sandro De Feo, Mario Pannunzio, Ivo Perilli, Brunello Rondi","Ingrid Bergman, Alexander Knox, Ettore Giannini, Giulietta Masina, Teresa Pellati, Marcella Rovena, Tina Perna, Sandro Franchina, Maria Zanoli, Silvana Veronese"
957,1698835,tt13885492,Little Richard: I Am Everything,Little Richard: I Am Everything,movie,2023,0.0,101,"Biography,Documentary,History",7.4,1876.0,Lisa Cortes,\N,
958,1565523,tt3197274,Showbiz Kids,Showbiz Kids,movie,2020,0.0,95,Documentary,7.0,2184.0,Alex Winter,Alex Winter,
959,1399978,tt0034928,The Jungle Book,Jungle Book,movie,1942,0.0,108,"Action,Adventure,Family",6.7,4950.0,Zoltan Korda,"Laurence Stallings, Rudyard Kipling","Sabu, Joseph Calleia, John Qualen, Frank Puglia, Rosemary DeCamp, Patricia O'Rourke, Ralph Byrd, John Mather, Faith Brook, Noble Johnson"
960,1396357,tt0038589,The Harvey Girls,The Harvey Girls,movie,1946,0.0,102,"Comedy,Drama,History",7.0,5222.0,George Sidney,"Edmund Beloin, Nathaniel Curtis, Harry Crane, James O'Hanlon, Samson Raphaelson, Kay Van Riper, Samuel Hopkins Adams, Eleanore Griffin, William Rankin","Judy Garland, Ray Bolger, John Hodiak, Angela Lansbury, Preston Foster, Virginia O'Brien, Kenny Baker, Marjorie Main, Chill Wills, Selena Royle"
961,1351772,tt0084698,Smithereens,Smithereens,movie,1982,0.0,93,"Drama,Music",6.7,2980.0,Susan Seidelman,"Susan Seidelman, Ron Nyswaner, Peter Askin","Susan Berman, Brad Rijn, Richard Hell, Nada Despotovich, Roger Jett, Kitty Summerall, Joni Ruth White, D.J. O'Neill, Joel Rooks, Pamela Speed"
962,1289266,tt0293475,Original Cast Album: Company,Original Cast Album: Company,movie,1970,0.0,53,"Documentary,Music",8.0,1216.0,D.A. Pennebaker,\N,John Cunningham
963,1287000,tt0076855,"One Sings, the Other Doesn't",L'une chante l'autre pas,movie,1977,0.0,120,"Drama,History",7.4,3001.0,Agnès Varda,Agnès Varda,"Thérèse Liotard, Valérie Mairesse, Robert Dadiès, Mona Mairesse, Francis Lemaire, François Courbin, Ali Rafie, Gisèle Halimi, Salomé Wimille, Nicole Clément"
964,1274331,tt0022208,Night Nurse,Night Nurse,movie,1931,0.0,72,"Comedy,Crime,Drama",7.0,4954.0,William A. Wellman,"Grace Perkins, Oliver H.P. Garrett, Charles Kenyon","Barbara Stanwyck, Ben Lyon, Joan Blondell, Clark Gable, Blanche Friderici, Charlotte Merriam, Charles Winninger, Edward J. Nugent, Vera Lewis, Ralf Harolde"
965,1270683,tt6566768,Native Son,Native Son,movie,2019,0.0,104,Drama,5.7,3025.0,Rashid Johnson,"Suzan-Lori Parks, Richard Wright","Ashton Sanders, Margaret Qualley, Nick Robinson, KiKi Layne, Bill Camp, Sanaa Lathan, Elizabeth Marvel, David Alan Grier, Lamar Johnson, Jerod Haynes"
966,1263524,tt0067454,Multiple Maniacs,Multiple Maniacs,movie,1970,0.0,91,"Comedy,Crime,Horror",6.5,5007.0,John Waters,John Waters,"Divine, David Lochary, Mary Vivian Pearce, Mary Vivian Pearce, Mink Stole, Mink Stole, Cookie Mueller, Cookie Mueller, Edith Massey, Edith Massey, Susan Lowe, Rick Morrow, Howard Gruber, Paul Swift"
967,1158378,tt0068650,Hanzo the Razor: Sword of Justice,Goyôkiba,movie,1972,0.0,94,Action,6.5,2076.0,Kenji Misumi,"Kazuo Koike, Takeshi Kanda","Shintarô Katsu, Yukiji Asaoka, Mari Atsumi, Kô Nishimura, Kamatari Fujiwara, Akira Yamanouchi, Kôji Kobayashi, Zenpei Saga, Daigo Kusano, Keizô Kanie"
968,148044,tt0017668,Berlin: Symphony of Metropolis,Berlin - Die Sinfonie der Großstadt,movie,1927,0.0,65,Documentary,7.6,5067.0,Walter Ruttmann,"Carl Mayer, Walter Ruttmann, Karl Freund",
